epochs,LSTMLayers,LSTMDims,ReLULayers,ReLUDims,totalAcc,f1_macro,f1_micro,S,D;Q;C
189,3,200,1,100,0.6644,0.2661,0.6644,0.0941,0.0909,0.0000,0.8925
190,3,200,1,100,0.6728,0.2561,0.6728,0.0824,0.0606,0.0000,0.9112
191,3,200,1,100,0.6930,0.2544,0.6930,0.0941,0.0303,0.0000,0.9416
192,3,200,1,100,0.7013,0.2426,0.7013,0.0471,0.0303,0.0000,0.9626
193,3,200,1,100,0.6846,0.2747,0.6846,0.0706,0.1364,0.0000,0.9182
194,3,200,1,100,0.7030,0.2992,0.7030,0.1294,0.1212,0.0000,0.9346
195,3,200,1,100,0.6913,0.2831,0.6913,0.1059,0.1061,0.0000,0.9252
196,3,200,1,100,0.6846,0.2869,0.6846,0.0706,0.1818,0.0000,0.9112
197,3,200,1,100,0.6829,0.2875,0.6829,0.1059,0.1364,0.0000,0.9089
198,3,200,1,100,0.7114,0.2898,0.7114,0.0588,0.0758,0.0588,0.9650
199,3,200,1,100,0.6930,0.3237,0.6930,0.1765,0.1818,0.0000,0.9019
